Kinvent Physio 2.23.0_ota_4,Version BLE : 5,Appareils: ,M122648 (FW 3.022) (500 Hz),S121578 (FW 3.022) (125 Hz),S121577 (FW 3.022) (125 Hz)
Legacy RMS
,K-Push (M122648),,,
temps (seconde),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4
0,0.339100003242493,0.000000000000000,0.000000000000000,0.000000000000000
0.002,0.324099987745285,0.000000000000000,0.000000000000000,0.000000000000000
0.004,0.327100008726120,0.000000000000000,0.000000000000000,0.000000000000000
0.006,0.326000005006790,0.000000000000000,0.000000000000000,0.000000000000000
0.008,0.290199995040894,0.000000000000000,0.000000000000000,0.000000000000000
0.01,0.318699985742569,0.000000000000000,0.000000000000000,0.000000000000000
0.012,0.333099991083145,0.000000000000000,0.000000000000000,0.000000000000000
0.014,0.321799993515015,0.000000000000000,0.000000000000000,0.000000000000000
0.016,0.344599992036819,0.000000000000000,0.000000000000000,0.000000000000000
0.018,0.360599994659424,0.000000000000000,0.000000000000000,0.000000000000000
0.02,0.341300010681152,0.000000000000000,0.000000000000000,0.000000000000000
0.022,0.321299999952316,0.000000000000000,0.000000000000000,0.000000000000000
0.024,0.336499989032745,0.000000000000000,0.000000000000000,0.000000000000000
0.026,0.317699998617172,0.000000000000000,0.000000000000000,0.000000000000000
0.028,0.345200002193451,0.000000000000000,0.000000000000000,0.000000000000000
0.03,0.367900013923645,0.000000000000000,0.000000000000000,0.000000000000000
0.032,0.332700014114380,0.000000000000000,0.000000000000000,0.000000000000000
0.034,0.328599989414215,0.000000000000000,0.000000000000000,0.000000000000000
0.036,0.343100011348724,0.000000000000000,0.000000000000000,0.000000000000000
0.038,0.339599996805191,0.000000000000000,0.000000000000000,0.000000000000000
0.04,0.339700013399124,0.000000000000000,0.000000000000000,0.000000000000000
0.042,0.337700009346008,0.000000000000000,0.000000000000000,0.000000000000000
0.044,0.320100009441376,0.000000000000000,0.000000000000000,0.000000000000000
0.046,0.345999985933304,0.000000000000000,0.000000000000000,0.000000000000000
0.048,0.349799990653992,0.000000000000000,0.000000000000000,0.000000000000000
0.05,0.317799985408783,0.000000000000000,0.000000000000000,0.000000000000000
0.052,0.334399998188019,0.000000000000000,0.000000000000000,0.000000000000000
0.054,0.341699987649918,0.000000000000000,0.000000000000000,0.000000000000000
0.056,0.338699996471405,0.000000000000000,0.000000000000000,0.000000000000000
0.058,0.331699997186661,0.000000000000000,0.000000000000000,0.000000000000000
0.06,0.317400008440018,0.000000000000000,0.000000000000000,0.000000000000000
0.062,0.320100009441376,0.000000000000000,0.000000000000000,0.000000000000000
0.064,0.334699988365173,0.000000000000000,0.000000000000000,0.000000000000000
0.066,0.351999998092651,0.000000000000000,0.000000000000000,0.000000000000000
0.068,0.360599994659424,0.000000000000000,0.000000000000000,0.000000000000000
0.07,0.327300012111664,0.000000000000000,0.000000000000000,0.000000000000000
0.072,0.359899997711182,0.000000000000000,0.000000000000000,0.000000000000000
0.074,0.346500009298325,0.000000000000000,0.000000000000000,0.000000000000000
0.076,0.322800010442734,0.000000000000000,0.000000000000000,0.000000000000000
0.078,0.339599996805191,0.000000000000000,0.000000000000000,0.000000000000000
0.08,0.322800010442734,0.000000000000000,0.000000000000000,0.000000000000000
0.082,0.367900013923645,0.000000000000000,0.000000000000000,0.000000000000000
0.084,0.360599994659424,0.000000000000000,0.000000000000000,0.000000000000000
0.086,0.369199991226196,0.000000000000000,0.000000000000000,0.000000000000000
0.088,0.360900014638901,0.000000000000000,0.000000000000000,0.000000000000000
0.09,0.314000010490417,0.000000000000000,0.000000000000000,0.000000000000000
0.092,0.322899997234344,0.000000000000000,0.000000000000000,0.000000000000000
0.094,0.340299993753433,0.000000000000000,0.000000000000000,0.000000000000000
0.096,0.347200006246567,0.000000000000000,0.000000000000000,0.000000000000000
0.098,0.336499989032745,0.000000000000000,0.000000000000000,0.000000000000000
0.09990000000596047,0.348500013351440,0.000000000000000,0.000000000000000,0.000000000000000
0.10190000000596046,0.344099998474121,0.000000000000000,0.000000000000000,0.000000000000000
0.10390000000596046,0.345499992370605,0.000000000000000,0.000000000000000,0.000000000000000
0.10590000000596046,0.325700014829636,0.000000000000000,0.000000000000000,0.000000000000000
0.10790000000596046,0.288899987936020,0.000000000000000,0.000000000000000,0.000000000000000
0.10990000000596047,0.321999996900558,0.000000000000000,0.000000000000000,0.000000000000000
0.11190000000596047,0.335900008678436,0.000000000000000,0.000000000000000,0.000000000000000
0.11390000000596047,0.331699997186661,0.000000000000000,0.000000000000000,0.000000000000000
0.11590000000596047,0.370099991559982,0.000000000000000,0.000000000000000,0.000000000000000
0.11790000000596046,0.345699995756149,0.000000000000000,0.000000000000000,0.000000000000000
0.12,0.317600011825562,0.000000000000000,0.000000000000000,0.000000000000000
0.122,0.337599992752075,0.000000000000000,0.000000000000000,0.000000000000000
0.124,0.353100001811981,0.000000000000000,0.000000000000000,0.000000000000000
0.126,0.331499993801117,0.000000000000000,0.000000000000000,0.000000000000000
0.128,0.329100012779236,0.000000000000000,0.000000000000000,0.000000000000000
0.13,0.356200009584427,0.000000000000000,0.000000000000000,0.000000000000000
0.132,0.333799988031387,0.000000000000000,0.000000000000000,0.000000000000000
0.134,0.338899999856949,0.000000000000000,0.000000000000000,0.000000000000000
0.136,0.339100003242493,0.000000000000000,0.000000000000000,0.000000000000000
0.138,0.333299994468689,0.000000000000000,0.000000000000000,0.000000000000000
0.14,0.340499997138977,0.000000000000000,0.000000000000000,0.000000000000000
0.142,0.300099998712540,0.000000000000000,0.000000000000000,0.000000000000000
0.144,0.321999996900558,0.000000000000000,0.000000000000000,0.000000000000000
0.146,0.351999998092651,0.000000000000000,0.000000000000000,0.000000000000000
0.148,0.357499986886978,0.000000000000000,0.000000000000000,0.000000000000000
0.15,0.321299999952316,0.000000000000000,0.000000000000000,0.000000000000000
0.152,0.322699993848801,0.000000000000000,0.000000000000000,0.000000000000000
0.154,0.338299989700317,0.000000000000000,0.000000000000000,0.000000000000000
0.156,0.350300014019012,0.000000000000000,0.000000000000000,0.000000000000000
0.158,0.365900009870529,0.000000000000000,0.000000000000000,0.000000000000000
0.16,0.370799988508224,0.000000000000000,0.000000000000000,0.000000000000000
0.162,0.344000011682510,0.000000000000000,0.000000000000000,0.000000000000000
0.164,0.333200007677078,0.000000000000000,0.000000000000000,0.000000000000000
0.166,0.323799997568130,0.000000000000000,0.000000000000000,0.000000000000000
0.168,0.340700000524521,0.000000000000000,0.000000000000000,0.000000000000000
0.17,0.348699986934662,0.000000000000000,0.000000000000000,0.000000000000000
0.172,0.336600005626678,0.000000000000000,0.000000000000000,0.000000000000000
0.174,0.345499992370605,0.000000000000000,0.000000000000000,0.000000000000000
0.176,0.372000008821487,0.000000000000000,0.000000000000000,0.000000000000000
0.178,0.361699998378754,0.000000000000000,0.000000000000000,0.000000000000000
0.18,0.380199998617172,0.000000000000000,0.000000000000000,0.000000000000000
0.182,0.346799999475479,0.000000000000000,0.000000000000000,0.000000000000000
0.184,0.363099992275238,0.000000000000000,0.000000000000000,0.000000000000000
0.186,0.348600000143051,0.000000000000000,0.000000000000000,0.000000000000000
0.188,0.356599986553192,0.000000000000000,0.000000000000000,0.000000000000000
0.19,0.375800013542175,0.000000000000000,0.000000000000000,0.000000000000000
0.192,0.360799998044968,0.000000000000000,0.000000000000000,0.000000000000000
0.194,0.324600011110306,0.000000000000000,0.000000000000000,0.000000000000000
0.196,0.343800008296967,0.000000000000000,0.000000000000000,0.000000000000000
0.198,0.331400007009506,0.000000000000000,0.000000000000000,0.000000000000000
0.2,0.347200006246567,0.000000000000000,0.000000000000000,0.000000000000000
0.202,0.358200013637543,0.000000000000000,0.000000000000000,0.000000000000000
0.204,0.352499991655350,0.000000000000000,0.000000000000000,0.000000000000000
0.206,0.340799987316132,0.000000000000000,0.000000000000000,0.000000000000000
0.208,0.324900001287460,0.000000000000000,0.000000000000000,0.000000000000000
0.21,0.317400008440018,0.000000000000000,0.000000000000000,0.000000000000000
0.212,0.328299999237061,0.000000000000000,0.000000000000000,0.000000000000000
0.214,0.344000011682510,0.000000000000000,0.000000000000000,0.000000000000000
0.216,0.375200003385544,0.000000000000000,0.000000000000000,0.000000000000000
0.218,0.343199998140335,0.000000000000000,0.000000000000000,0.000000000000000
0.22,0.338999986648560,0.000000000000000,0.000000000000000,0.000000000000000
0.222,0.335000008344650,0.000000000000000,0.000000000000000,0.000000000000000
0.224,0.355699986219406,0.000000000000000,0.000000000000000,0.000000000000000
0.226,0.380899995565414,0.000000000000000,0.000000000000000,0.000000000000000
0.228,0.371199995279312,0.000000000000000,0.000000000000000,0.000000000000000
0.23,0.392500013113022,0.000000000000000,0.000000000000000,0.000000000000000
0.232,0.396299988031387,0.000000000000000,0.000000000000000,0.000000000000000
0.234,0.378500014543533,0.000000000000000,0.000000000000000,0.000000000000000
0.236,0.342099994421005,0.000000000000000,0.000000000000000,0.000000000000000
0.238,0.349700003862381,0.000000000000000,0.000000000000000,0.000000000000000
0.23990000000596046,0.365599989891052,0.000000000000000,0.000000000000000,0.000000000000000
0.24190000000596046,0.345600008964539,0.000000000000000,0.000000000000000,0.000000000000000
0.24390000000596046,0.380100011825562,0.000000000000000,0.000000000000000,0.000000000000000
0.24590000000596046,0.385899990797043,0.000000000000000,0.000000000000000,0.000000000000000
0.24790000000596046,0.372500002384186,0.000000000000000,0.000000000000000,0.000000000000000
0.24990000000596047,0.388200014829636,0.000000000000000,0.000000000000000,0.000000000000000
0.25190000000596047,0.393000006675720,0.000000000000000,0.000000000000000,0.000000000000000
0.25390000000596047,0.365000009536743,0.000000000000000,0.000000000000000,0.000000000000000
0.25590000000596047,0.366299986839294,0.000000000000000,0.000000000000000,0.000000000000000
0.2579000000059605,0.359299987554550,0.000000000000000,0.000000000000000,0.000000000000000
0.26,0.366899996995926,0.000000000000000,0.000000000000000,0.000000000000000
0.262,0.371600002050400,0.000000000000000,0.000000000000000,0.000000000000000
0.264,0.342999994754791,0.000000000000000,0.000000000000000,0.000000000000000
0.266,0.370000004768372,0.000000000000000,0.000000000000000,0.000000000000000
0.268,0.355199992656708,0.000000000000000,0.000000000000000,0.000000000000000
0.27,0.356299996376038,0.000000000000000,0.000000000000000,0.000000000000000
0.272,0.376800000667572,0.000000000000000,0.000000000000000,0.000000000000000
0.274,0.383100003004074,0.000000000000000,0.000000000000000,0.000000000000000
0.276,0.398499995470047,0.000000000000000,0.000000000000000,0.000000000000000
0.278,0.392399996519089,0.000000000000000,0.000000000000000,0.000000000000000
0.28,0.391999989748001,0.000000000000000,0.000000000000000,0.000000000000000
0.282,0.343699991703033,0.000000000000000,0.000000000000000,0.000000000000000
0.284,0.392399996519089,0.000000000000000,0.000000000000000,0.000000000000000
0.286,0.383899986743927,0.000000000000000,0.000000000000000,0.000000000000000
0.288,0.374799996614456,0.000000000000000,0.000000000000000,0.000000000000000
0.29,0.363299995660782,0.000000000000000,0.000000000000000,0.000000000000000
0.292,0.391799986362457,0.000000000000000,0.000000000000000,0.000000000000000
0.294,0.415199995040894,0.000000000000000,0.000000000000000,0.000000000000000
0.296,0.399899989366531,0.000000000000000,0.000000000000000,0.000000000000000
0.298,0.399899989366531,0.000000000000000,0.000000000000000,0.000000000000000
0.3,0.400900006294250,0.000000000000000,0.000000000000000,0.000000000000000
0.302,0.389999985694885,0.000000000000000,0.000000000000000,0.000000000000000
0.304,0.387800008058548,0.000000000000000,0.000000000000000,0.000000000000000
0.306,0.365099996328354,0.000000000000000,0.000000000000000,0.000000000000000
0.308,0.384700000286102,0.000000000000000,0.000000000000000,0.000000000000000
0.31,0.396400004625320,0.000000000000000,0.000000000000000,0.000000000000000
0.312,0.414600014686584,0.000000000000000,0.000000000000000,0.000000000000000
0.314,0.384999990463257,0.000000000000000,0.000000000000000,0.000000000000000
0.316,0.402000010013580,0.000000000000000,0.000000000000000,0.000000000000000
0.318,0.398499995470047,0.000000000000000,0.000000000000000,0.000000000000000
0.32,0.373699992895126,0.000000000000000,0.000000000000000,0.000000000000000
0.322,0.367199987173080,0.000000000000000,0.000000000000000,0.000000000000000
0.324,0.400299996137619,0.000000000000000,0.000000000000000,0.000000000000000
0.326,0.419499993324280,0.000000000000000,0.000000000000000,0.000000000000000
0.328,0.394100010395050,0.000000000000000,0.000000000000000,0.000000000000000
0.33,0.355100005865097,0.000000000000000,0.000000000000000,0.000000000000000
0.332,0.332500010728836,0.000000000000000,0.000000000000000,0.000000000000000
0.334,0.364199995994568,0.000000000000000,0.000000000000000,0.000000000000000
0.336,0.405499994754791,0.000000000000000,0.000000000000000,0.000000000000000
0.338,0.379500001668930,0.000000000000000,0.000000000000000,0.000000000000000
0.34,0.373800009489059,0.000000000000000,0.000000000000000,0.000000000000000
0.342,0.391200006008148,0.000000000000000,0.000000000000000,0.000000000000000
0.344,0.373199999332428,0.000000000000000,0.000000000000000,0.000000000000000
0.346,0.388900011777878,0.000000000000000,0.000000000000000,0.000000000000000
0.348,0.398799985647202,0.000000000000000,0.000000000000000,0.000000000000000
0.35,0.396499991416931,0.000000000000000,0.000000000000000,0.000000000000000
0.352,0.402399986982346,0.000000000000000,0.000000000000000,0.000000000000000
0.354,0.389200001955032,0.000000000000000,0.000000000000000,0.000000000000000
0.356,0.425500005483627,0.000000000000000,0.000000000000000,0.000000000000000
0.358,0.414999991655350,0.000000000000000,0.000000000000000,0.000000000000000
0.36,0.429500013589859,0.000000000000000,0.000000000000000,0.000000000000000
0.362,0.413599997758865,0.000000000000000,0.000000000000000,0.000000000000000
0.364,0.377400010824203,0.000000000000000,0.000000000000000,0.000000000000000
0.366,0.388700008392334,0.000000000000000,0.000000000000000,0.000000000000000
0.368,0.388900011777878,0.000000000000000,0.000000000000000,0.000000000000000
0.37,0.393799990415573,0.000000000000000,0.000000000000000,0.000000000000000
0.372,0.410199999809265,0.000000000000000,0.000000000000000,0.000000000000000
0.374,0.410499989986420,0.000000000000000,0.000000000000000,0.000000000000000
0.376,0.419699996709824,0.000000000000000,0.000000000000000,0.000000000000000
0.378,0.409299999475479,0.000000000000000,0.000000000000000,0.000000000000000
0.38,0.397100001573563,0.000000000000000,0.000000000000000,0.000000000000000
0.382,0.389899998903275,0.000000000000000,0.000000000000000,0.000000000000000
0.384,0.397500008344650,0.000000000000000,0.000000000000000,0.000000000000000
0.386,0.365000009536743,0.000000000000000,0.000000000000000,0.000000000000000
0.388,0.360300004482269,0.000000000000000,0.000000000000000,0.000000000000000
0.39,0.396400004625320,0.000000000000000,0.000000000000000,0.000000000000000
0.392,0.422399997711182,0.000000000000000,0.000000000000000,0.000000000000000
0.394,0.412400007247925,0.000000000000000,0.000000000000000,0.000000000000000
0.396,0.420800000429153,0.000000000000000,0.000000000000000,0.000000000000000
0.398,0.402799993753433,0.000000000000000,0.000000000000000,0.000000000000000
0.4,0.396200001239777,0.000000000000000,0.000000000000000,0.000000000000000
0.402,0.386900007724762,0.000000000000000,0.000000000000000,0.000000000000000
0.404,0.403100013732910,0.000000000000000,0.000000000000000,0.000000000000000
0.406,0.409799993038177,0.000000000000000,0.000000000000000,0.000000000000000
0.408,0.387899994850159,0.000000000000000,0.000000000000000,0.000000000000000
0.41,0.380400002002716,0.000000000000000,0.000000000000000,0.000000000000000
0.412,0.394800007343292,0.000000000000000,0.000000000000000,0.000000000000000
0.414,0.407999992370605,0.000000000000000,0.000000000000000,0.000000000000000
0.416,0.389400005340576,0.000000000000000,0.000000000000000,0.000000000000000
0.418,0.405699998140335,0.000000000000000,0.000000000000000,0.000000000000000
0.42,0.385699987411499,0.000000000000000,0.000000000000000,0.000000000000000
0.422,0.394300013780594,0.000000000000000,0.000000000000000,0.000000000000000
0.424,0.419499993324280,0.000000000000000,0.000000000000000,0.000000000000000
0.426,0.395999997854233,0.000000000000000,0.000000000000000,0.000000000000000
0.428,0.388700008392334,0.000000000000000,0.000000000000000,0.000000000000000
0.43,0.425199985504150,0.000000000000000,0.000000000000000,0.000000000000000
0.432,0.411599993705750,0.000000000000000,0.000000000000000,0.000000000000000
0.434,0.406199991703033,0.000000000000000,0.000000000000000,0.000000000000000
0.436,0.417800009250641,0.000000000000000,0.000000000000000,0.000000000000000
0.438,0.397100001573563,0.000000000000000,0.000000000000000,0.000000000000000
0.44,0.413700014352798,0.000000000000000,0.000000000000000,0.000000000000000
0.442,0.387699991464615,0.000000000000000,0.000000000000000,0.000000000000000
0.444,0.451200008392334,0.000000000000000,0.000000000000000,0.000000000000000
0.446,0.410400003194809,0.000000000000000,0.000000000000000,0.000000000000000
0.448,0.396499991416931,0.000000000000000,0.000000000000000,0.000000000000000
0.45,0.416700005531311,0.000000000000000,0.000000000000000,0.000000000000000
0.452,0.412400007247925,0.000000000000000,0.000000000000000,0.000000000000000
0.454,0.384400010108948,0.000000000000000,0.000000000000000,0.000000000000000
0.456,0.378699988126755,0.000000000000000,0.000000000000000,0.000000000000000
0.458,0.425199985504150,0.000000000000000,0.000000000000000,0.000000000000000
0.46,0.409999996423721,0.000000000000000,0.000000000000000,0.000000000000000
0.462,0.416000008583069,0.000000000000000,0.000000000000000,0.000000000000000
0.464,0.425399988889694,0.000000000000000,0.000000000000000,0.000000000000000
0.466,0.412400007247925,0.000000000000000,0.000000000000000,0.000000000000000
0.468,0.423799991607666,0.000000000000000,0.000000000000000,0.000000000000000
0.47,0.411799997091293,0.000000000000000,0.000000000000000,0.000000000000000
0.472,0.419299989938736,0.000000000000000,0.000000000000000,0.000000000000000
0.474,0.447499990463257,0.000000000000000,0.000000000000000,0.000000000000000
0.476,0.427899986505508,0.000000000000000,0.000000000000000,0.000000000000000
0.478,0.388599991798401,0.000000000000000,0.000000000000000,0.000000000000000
0.48,0.415199995040894,0.000000000000000,0.000000000000000,0.000000000000000
0.482,0.425399988889694,0.000000000000000,0.000000000000000,0.000000000000000
0.484,0.426800012588501,0.000000000000000,0.000000000000000,0.000000000000000
0.486,0.414900004863739,0.000000000000000,0.000000000000000,0.000000000000000
0.488,0.431499987840652,0.000000000000000,0.000000000000000,0.000000000000000
0.49,0.448199987411499,0.000000000000000,0.000000000000000,0.000000000000000
0.492,0.428499996662140,0.000000000000000,0.000000000000000,0.000000000000000
0.494,0.432200014591217,0.000000000000000,0.000000000000000,0.000000000000000
0.496,0.443100005388260,0.000000000000000,0.000000000000000,0.000000000000000
0.498,0.425799995660782,0.000000000000000,0.000000000000000,0.000000000000000
0.5,0.424899995326996,0.000000000000000,0.000000000000000,0.000000000000000
0.502,0.425900012254715,0.000000000000000,0.000000000000000,0.000000000000000
0.504,0.439500004053116,0.000000000000000,0.000000000000000,0.000000000000000
0.506,0.458700001239777,0.000000000000000,0.000000000000000,0.000000000000000
0.508,0.444299995899200,0.000000000000000,0.000000000000000,0.000000000000000
0.51,0.420700013637543,0.000000000000000,0.000000000000000,0.000000000000000
0.512,0.439200013875961,0.000000000000000,0.000000000000000,0.000000000000000
0.514,0.436599999666214,0.000000000000000,0.000000000000000,0.000000000000000
0.516,0.441799998283386,0.000000000000000,0.000000000000000,0.000000000000000
0.518,0.436899989843369,0.000000000000000,0.000000000000000,0.000000000000000
0.52,0.409999996423721,0.000000000000000,0.000000000000000,0.000000000000000
0.522,0.417699992656708,0.000000000000000,0.000000000000000,0.000000000000000
0.524,0.451999992132187,0.000000000000000,0.000000000000000,0.000000000000000
0.526,0.441000014543533,0.000000000000000,0.000000000000000,0.000000000000000
0.528,0.467099994421005,0.000000000000000,0.000000000000000,0.000000000000000
0.53,0.449499994516373,0.000000000000000,0.000000000000000,0.000000000000000
0.532,0.430099993944168,0.000000000000000,0.000000000000000,0.000000000000000
0.534,0.437599986791611,0.000000000000000,0.000000000000000,0.000000000000000
0.536,0.451999992132187,0.000000000000000,0.000000000000000,0.000000000000000
0.538,0.458999991416931,0.000000000000000,0.000000000000000,0.000000000000000
0.54,0.478300005197525,0.000000000000000,0.000000000000000,0.000000000000000
0.542,0.493099987506866,0.000000000000000,0.000000000000000,0.000000000000000
